2025-06-25 15:04:23.554 [main] INFO  com.banxia.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 18.0.2.1 with PID 18360 (C:\Users\19432\OneDrive\Developer\springWeb\tlias-web-management\target\classes started by _ban_xia_ in C:\Users\19432\OneDrive\Developer\springWeb)
2025-06-25 15:40:04.024 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-06-25 15:40:04.025 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2025-06-25 15:40:04.054 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 15:40:04.070 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-06-25 15:40:04.443 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1e2d0783
2025-06-25 15:40:04.446 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-06-25 15:40:05.845 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 15:40:05.860 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:03:33.888 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:03:33.898 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:03:49.591 [http-nio-8080-exec-6] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2023-12-08 151830.png
2025-06-25 17:03:50.668 [http-nio-8080-exec-6] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/60c4e5be-b37c-449f-8dee-d6d2f82f3c8b.png
2025-06-25 17:05:35.511 [http-nio-8080-exec-8] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:05:35.512 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:05:39.888 [http-nio-8080-exec-9] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2025-04-19 092316.png
2025-06-25 17:05:40.490 [http-nio-8080-exec-9] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/79d7875d-0ce4-481a-aa54-4291af9f8c98.png
2025-06-25 17:08:30.012 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:08:30.013 [http-nio-8080-exec-1] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:08:33.104 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:08:33.104 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:12:28.356 [http-nio-8080-exec-5] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:12:28.356 [http-nio-8080-exec-4] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:14:02.091 [http-nio-8080-exec-6] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2025-05-22 192555.png
2025-06-25 17:14:03.563 [http-nio-8080-exec-6] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/1e197153-f59c-42d7-af03-c852d46b22d0.png
2025-06-25 17:14:04.837 [http-nio-8080-exec-8] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2025-04-19 092212.png
2025-06-25 17:14:05.236 [http-nio-8080-exec-8] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/7959db91-c58a-4d5a-b33e-6f7e456c1cda.png
2025-06-25 17:14:08.553 [http-nio-8080-exec-7] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:16:34.281 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:16:34.282 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:16:35.690 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:16:36.204 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:16:36.204 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:16:53.870 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:16:53.870 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:20:11.587 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:20:11.587 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:37:26.846 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:37:26.847 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:38:13.707 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:38:13.707 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:38:32.676 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:38:32.677 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:39:49.800 [http-nio-8080-exec-5] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:39:49.801 [http-nio-8080-exec-4] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:39:59.654 [http-nio-8080-exec-8] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:39:59.654 [http-nio-8080-exec-6] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:42:13.845 [http-nio-8080-exec-7] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:42:13.845 [http-nio-8080-exec-10] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:46:11.188 [http-nio-8080-exec-1] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2023-12-08 151830.png
2025-06-25 17:46:13.457 [http-nio-8080-exec-1] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/208ac2fc-f69c-424c-aa5f-a91cc41fb076.png
2025-06-25 17:51:17.726 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:51:17.727 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:52:10.285 [http-nio-8080-exec-5] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:52:10.285 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 17:55:21.558 [http-nio-8080-exec-8] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 17:55:21.558 [http-nio-8080-exec-4] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 19:25:53.838 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 19:25:53.853 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 19:26:02.468 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 19:26:02.469 [http-nio-8080-exec-10] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 19:26:02.760 [http-nio-8080-exec-9] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 19:26:02.761 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 19:26:12.779 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 19:26:12.779 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 19:26:31.742 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 19:26:31.742 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:23:29.070 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:23:29.078 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:24:28.189 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:24:28.189 [http-nio-8080-exec-1] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:24:39.914 [http-nio-8080-exec-9] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:24:40.431 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:24:40.431 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:25:48.308 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:25:48.308 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:44:55.174 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:44:55.175 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:50:02.224 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:50:02.224 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:54:54.758 [http-nio-8080-exec-9] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:54:54.759 [http-nio-8080-exec-1] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:55:54.016 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:55:54.029 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:59:03.376 [http-nio-8080-exec-4] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 20:59:03.377 [http-nio-8080-exec-5] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:59:12.244 [http-nio-8080-exec-8] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 20:59:12.245 [http-nio-8080-exec-6] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:03:19.648 [http-nio-8080-exec-7] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:03:19.649 [http-nio-8080-exec-10] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:04:14.586 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:04:14.586 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:04:24.009 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:04:24.009 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:04:28.879 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:04:28.879 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:05:28.332 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:05:28.332 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:14:57.510 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:14:57.511 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:18:53.342 [http-nio-8080-exec-9] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:18:53.342 [http-nio-8080-exec-1] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:20:13.078 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:20:13.079 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:20:23.338 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:20:23.339 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:20:32.199 [http-nio-8080-exec-8] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:20:32.199 [http-nio-8080-exec-6] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:21:23.383 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:21:23.384 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:22:35.969 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:22:35.969 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:23:10.586 [http-nio-8080-exec-2] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:23:10.585 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:23:32.149 [http-nio-8080-exec-5] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:23:32.149 [http-nio-8080-exec-4] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:24:02.848 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:24:02.848 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:24:25.701 [http-nio-8080-exec-10] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:24:25.700 [http-nio-8080-exec-7] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:24:58.129 [http-nio-8080-exec-1] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:24:58.129 [http-nio-8080-exec-9] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:25:29.370 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:25:29.370 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:27:28.116 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:27:28.116 [http-nio-8080-exec-4] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:27:54.237 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 21:27:54.237 [http-nio-8080-exec-8] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:28:56.733 [http-nio-8080-exec-7] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 21:28:56.733 [http-nio-8080-exec-10] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:11:08.743 [http-nio-8080-exec-9] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2024-05-17 125442.png
2025-06-25 22:11:09.571 [http-nio-8080-exec-9] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/280c2d92-5d9b-4115-af6e-002da250a68c.png
2025-06-25 22:17:18.370 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:17:19.329 [http-nio-8080-exec-3] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:17:19.331 [http-nio-8080-exec-2] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 22:17:39.408 [http-nio-8080-exec-4] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2025-04-19 092316.png
2025-06-25 22:17:40.070 [http-nio-8080-exec-4] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/ecbae26b-2907-4cd1-8ead-985fda5731d8.png
2025-06-25 22:21:24.413 [http-nio-8080-exec-5] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 22:21:24.412 [http-nio-8080-exec-6] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:21:43.252 [http-nio-8080-exec-8] INFO  com.banxia.controller.UploadController-文件上传：屏幕截图 2025-05-28 125033.png
2025-06-25 22:21:43.716 [http-nio-8080-exec-8] INFO  com.banxia.controller.UploadController-文件上传OSS，URL：https://banxia-java.oss-cn-beijing.aliyuncs.com/2025/06/d9e85658-330c-4599-b48f-dcbbe42db802.png
2025-06-25 22:24:55.864 [http-nio-8080-exec-7] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:24:55.865 [http-nio-8080-exec-10] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 22:25:29.172 [http-nio-8080-exec-1] INFO  com.banxia.controller.DeptController-查询全部的部门数据
2025-06-25 22:25:29.173 [http-nio-8080-exec-9] INFO  com.banxia.controller.EmpController-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-06-25 22:25:58.043 [http-nio-8080-exec-3] INFO  com.banxia.controller.EmpController-新增员工：Emp(id=null, username=, password=null, name=, gender=null, phone=, job=null, salary=null, image=, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=[])
2025-06-25 22:25:58.066 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Creating new transaction with name [com.banxia.service.impl.EmpServiceImpl.save]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT,-java.lang.Exception
2025-06-25 22:25:58.067 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Acquired Connection [HikariProxyConnection@502281339 wrapping com.mysql.cj.jdbc.ConnectionImpl@8aea201] for JDBC transaction
2025-06-25 22:25:58.069 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Switching JDBC Connection [HikariProxyConnection@502281339 wrapping com.mysql.cj.jdbc.ConnectionImpl@8aea201] to manual commit
2025-06-25 22:25:58.275 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Suspending current transaction, creating new transaction with name [com.banxia.service.impl.EmpLogServiceImpl.insertLog]
2025-06-25 22:25:58.276 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Acquired Connection [HikariProxyConnection@1250664370 wrapping com.mysql.cj.jdbc.ConnectionImpl@1b1262fa] for JDBC transaction
2025-06-25 22:25:58.276 [http-nio-8080-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Switching JDBC Connection [HikariProxyConnection@1250664370 wrapping com.mysql.cj.jdbc.ConnectionImpl@1b1262fa] to manual commit
